ID,Order,Date,Tweet,Opinion,Emotion,May-be Emotion,Emotion class,Sentiment,Sarcasm
65777,579,18-Sep-17,"Back to school: After Irma, Florida classes begin resuming http:// wsvn.com/news/local/bac k-to-school-after-irma-florida-classes-begin-resuming/ �?? pic.twitter.com/XIuvOoDlqe",,,,,,
52940,580,06-Sep-17,Just in 4:23 am: dale mabry &Hamilton 7-eleven out of water until Friday and out of gas. Fuel shipment supposed to arrive today @FOX13News,,,,,,
27900,581,06-Sep-17,"lowes, babies r us, home depot, if you cant find water use empty milk jugs and juice bottles. empty them, rinse them out, and fill them.",,,,,,
48697,582,09-Sep-17,"Hey @WCTV @WCTVMike , if hurricane heads straight this way (as it is exceedingly looking), will you simulcast on fm radio? If so what station",,,,,,
20100,583,07-Sep-17,#Breaking More evacuations will be called. @FLGovScott says evacuate early and don't wait or may not be rescued during storm. @CBS12 pic.twitter.com/jbVccZmqCK,,,,,,
13929,584,10-Sep-17,Winds knock over gas station sign in Midtown #HurricaneIrma #miami @WPLGLocal10 pic.twitter.com/Am779yHUof,,,,,,
1904,585,06-Sep-17,Know your zone: Tampa Bay-area evacuation zones and routes http:// on.wtsp.com/2xQjz4b pic.twitter.com/mXdKSeVKOy,,,,,,
44179,586,07-Sep-17,"Governor: All K-12 public schools, colleges, universities, offices to close Friday through Monday http:// dlvr.it/PlX6Lz pic.twitter.com/ymN45vuluS",,,,,,
62394,587,22-Sep-17,"HEAVY DOWNPOURS - Rain soaking parts of western Miami-Dade, from Hialeah southward into parts of Kendall. #Flwx pic.twitter.com/tRlNmhHD7J",,,,,,
31939,588,08-Sep-17,. @wsvn please let people in #Hialeah know that trash pickup services have been suspended. I have many neighbors with heavy trash outside.,,,,,,
24733,589,07-Sep-17,"Plenty of #gas , expecting more in 2hrs, open 24hrs. Our wait was <20 min. 1840 Alton Rd. #MiamiBeach #HurricaneIrma @WPLGLocal10 pic.twitter.com/KHiUpHcYs8",,,,,,
57788,590,11-Sep-17,@wsvn any reports on cellular connection issues in the hammocks area ?,,,,,,
41663,591,12-Sep-17,Agree. That's why they should plan ahead. I'd rather leave a week early with my pets and be wrong than think I could leave day before.,1,,,,Ng,
66056,592,10-Sep-17,UPDATE: Florida utility officials say more than 1 million customers lose power as Hurricane Irma lashes the state.,,,,,,
42481,593,09-Sep-17,Download the First Alert Weather app: https:// buff.ly/2jdUWem pic.twitter.com/iigJyv0JIi,,,,,,
5441,594,26-Sep-17,"NEW: @MartinCountygov images show water quality change in St. Lucie River, renewed concerns to be discussed today @WPTV @FOX29WFLX pic.twitter.com/7FRD8gFseU",,,,,,
64834,595,10-Sep-17,8 P.M. UPDATE | Category 2 Irma slows slightly as it hammers Fort Myers. Increase in forward speed expected tonight: http:// bit.ly/2eWfiHL pic.twitter.com/yy0hNkvmXd,,,,,,
34177,596,06-Sep-17,any word in where to get gas in @MiamiDadeCounty ?!,,,,,,
65819,597,17-Sep-17,"FPL: Power expected to be restored in Miami-Dade by Tuesday, Monday for Broward http:// wsvn.com/news/local/pow er-outages-reported-across-south-florida-as-irma-approaches/ �?? pic.twitter.com/JnKpEjE0rr",,,,,,
14128,598,10-Sep-17,"Downed power lines completely blocking Southern Boulevard, both directions, immediately east of 20-Mile Bend. @CBS12 pic.twitter.com/O33vykihVJ",,,,,,
31746,599,12-Sep-17,We all dont have power in Century Village of WPB,,,,,,
62400,600,22-Sep-17,"Good morning #FortLauderdale ! Grab the umbrella, spotty showers moving over Broward, & over Miami-Dade as well #Flwx pic.twitter.com/ir5k4RzfrA",,,,,,
49808,601,05-Sep-17,"My wife just sent me this, no more water at the @Walmart on Gandy. #HurricaneIrma @10NewsWTSP @grant_gilmore pic.twitter.com/HR1ijmSfSG",,,,,,
7730,602,11-Sep-17,What about the USPS? When will they resume mail service in PBC? No updates on their website. Thanks,,,,,,
1880,603,07-Sep-17,"Map: FL511 shows traffic, roadway conditions ahead of Hurricane Irma http:// on.wtsp.com/2eNuJSv pic.twitter.com/p9nygGX5k8",,,,,,
18695,604,09-Sep-17,"PBC Animal Care & Control finds dogs abandoned over Irma, chained to trees & parked cars Via . @wptv #IrmaPets #Irma http:// bit.ly/2wQ3UBN",,,,,,
4917,605,06-Sep-17,"My only interior space with no windows is a closet, but it has the pull down door for our attic. Is that still safe? #AskMax @WPLGLocal10",,,,,,
39348,606,10-Sep-17,Water breaching the land on Sewells point in Martin County @WPTV pic.twitter.com/FTkx2FErJH,,,,,,
59970,607,10-Sep-17,#Irma made landfall in Cudjoe Key at 9:10 am @wsvn pic.twitter.com/PVh8ehRKgW,,,,,,
12345,608,10-Sep-17,A Flood Alert is in effect for the Treasure Coast. Track rain on @CBS12 radar http:// cbs12.com/weather/radar pic.twitter.com/XNrlj9UhMV,,,,,,
25951,609,10-Sep-17,Flooding on Pacific Avenue in Lakewood Park (Northern Fort Pierce) @CBS12 @WPBF25News @WPTV #Irma2017 #cbs12 #wpbf25 #wptv pic.twitter.com/ZcabgHz5Hl,,,,,,
12079,610,11-Sep-17,The birds are certainly enjoying it. Golf and batting cage now a lake due to #Irma @NewsGuyGreg pic.twitter.com/3lQSqg2eoM,,,,,,
65340,611,30-Sep-17,"Legoland Florida donates 20,000 tickets to kids after Irma http:// wsvn.com/news/local/leg oland-florida-donates-20000-tickets-to-kids-after-irma/ �?? pic.twitter.com/hgLXxTrsDT",,,,,,
66081,612,09-Sep-17,"#UPDATE : Florida shelter population tops 75,000 as Hurricane Irma approaches state; more than 6 million warned to evacuate. ( @AP ) pic.twitter.com/oPEvE0XKMC",,,,,,
66674,613,10-Sep-17,Photo Gallery: Hurricane Irma makes landfall in Florida https://www. wuft.org/news/2017/09/1 0/photo-gallery-hurricane-irma-makes-landfall-in-florida/#.WbWxyYSstRs.twitter �??,,,,,,
14130,614,10-Sep-17,Wind-blown power lines south of #Pahokee Proof of strong winds blowing through Glades. #Irma @CBS12 pic.twitter.com/K7WNsuJN3N,,,,,,
66172,615,08-Sep-17,"WATCH: 5 a.m. advisory shows Irma decrease wind speed, now Cat 4 pic.twitter.com/CH0s88JSup",,,,,,
42617,616,11-Sep-17,My power still out in palm Harbor. East of 19 N Of Nebraska. Any timing? @DukeEnergy @10NewsWTSP @PinellasCo911 https:// twitter.com/10newswtsp/sta tus/907431944773873664 �??,,,,,,
33367,617,10-Sep-17,"@wsvn : UPDATE: All of South Florida will remain under a tornado watch until 12 p.m. Sunday.""""",,,,,,
50624,618,10-Sep-17,"@jennynmc RT @FOX13News : SINGLE FILE, EVERYONE! Flamingos being ushered to safety at (cont) http:// tl.gd/no3npq",,,,,,
12234,619,10-Sep-17,The wind blasts are getting stronger by the second. #HurricaneIrma in #Sarasota . pic.twitter.com/UmGcvePZj2,,,,,,
21765,620,09-Sep-17,Power has just went out in the area next to the Broward BLVD exit in fort Lauderdale @insideFPL @wsvn,,,,,,
54608,621,10-Sep-17,"@pbcsd CLOSED Monday and Tuesday! Everyone please stay safe, don't leave home right now. @WPTV #hurricaneIrma",,,,,,
46921,622,12-Sep-17,Appreciate the visual but would like to see updates to better understand the status of the return of power to my area. Can you tweet that?,,,,,,
15447,623,04-Sep-17,Publix at Dadeland Station water aisle @wsvn #HurricaneIrma pic.twitter.com/I4GCGSDwIC,,,,,,
6463,624,05-Sep-17,"#HurricaneIrma 5 a.m. Update - still a Cat. 4, winds increase to 150 mph, follow @glennglazer @WxLadyFelicia @WPTV http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean �??",,,,,,
25772,625,21-Sep-17,#Cuban entrepreneurs want #tourists to know they're open for business after #HurricaneIrma @WPLGLocal10 https://www. local10.com/news/cuba/cuba n-entrepreneurs-want-tourists-to-know-they-are-open-for-business-after-hurricane-irma �??,,,,,,
55792,626,10-Sep-17,North end of #palmbeach #hurricaneIrma @pbpost @WPTV @weatherchannel pic.twitter.com/1yCuNJqWPz,,,,,,
3480,627,10-Sep-17,"Royal Palm Beach FL, under serious conditions!! @pbpost @NewsGuyGreg @CBS12 @wsvn @WPTV pic.twitter.com/Q9Xfmimb75",,,,,,
47913,628,11-Sep-17,Hallandale needs power in most apartments. Thank you.,,,,,,
36269,629,05-Sep-17,The Latest: Hurricane Irma strengthens to a Category 5 storm http://www. mysuncoast.com/ap/the-latest- hurricane-irma-strengthens-to-a-category-storm/article_0dc7d972-e172-5a03-9b12-b5e9b75e7491.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share �?? via @mysuncoast,,,,,,
35595,630,08-Sep-17,@WPTV what is the app to find available gas? #Irma2017 #oy,,,,,,
56457,631,10-Sep-17,"Pinellas officials said hurricane force winds could start as early as 7 p.m., so Tampa would be around that time, too.",,,,,,
3164,632,10-Sep-17,Saw a notice on @WPTV saying not to store gasoline cans in the garage. Where should they be stored? Anyone know the best place?,,,,,,
51569,633,10-Sep-17,New power outage numbers from @alachua_co_em : GRU: 540 Clay: 2000 FPL: 40 Duke: 988 #hurricaneimra #AlachuaCounty @WCJB20,,,,,,
35178,634,06-Sep-17,PLZ SHARE WITH EVERYONE ZELLO APP WILL NOT WORK IF CELL SERVICE IS DOWN ONLY WIFI! @wsvn #IRMA #ZELLO @SunSentinel @CoralSpringsPD @MiamiPD https:// twitter.com/Zello/status/9 05306082574204928 �??,,,,,,
51943,635,05-Sep-17,@WPLGLocal10 Urgent #hurricaneIrma preparedness tip http:// ow.ly/UIuo30eW4GI ; and this still relevant #TBT http:// ow.ly/nvNm30eW4GH,,,,,,
28897,636,14-Sep-17,. #OpenNow : @HomeDepot at 5125 S. Dale Mabry Hwy in Tampa has generators in stock. Limit 1 per customer. @10NewsWTSP pic.twitter.com/mOkv3bJ03u,,,,,,
36163,637,06-Sep-17,"Yes. New tracks issued at 11 and 5, both am and pm. And intermediate advisories at 2 and 8, also am and pm",,,,,,
44514,638,09-Sep-17,Starting to see small downpours in Delray Beach ahead of Hurricane Irma @CBS12 pic.twitter.com/v3bx7zvjnK,,,,,,
6595,639,09-Sep-17,RIGHT NOW: 2 a.m. update is in. #HurricaneIrma is Category 5. First rain bands moving into #Florida now @glennglazer @WPTV on NOW,,,,,,
25845,640,06-Sep-17,#in FL for reporting price gouging: The Attorney General's Fraud Hotline toll free 1-866-9-NO-SCAM (866-966-7226) http:// wlrn.org/post/see-price -gouging-hurricane-irma-approaches-florida-attorney-general-wants-know �??,,,,,,
17960,641,13-Sep-17,Retweeted WUFT News ( @WUFTNews ): Breaking: Alachua County Public Schools are closed for the rest of the week. 12... http:// fb.me/5fXAOk7tI,,,,,,
9360,642,09-Sep-17,National Hurricane Center acting director says #HurricaneIrma will be closest to Miami at 2pm Sunday. Conditions improve Sun night @wsvn,,,,,,
42507,643,08-Sep-17,The City of Venice Planning Department has created an evacuation zone and route map keying in on Venice. Area... https:// buff.ly/2jbt62f,,,,,,
4685,644,08-Sep-17,SLC EOC at a level 1 activation @WPTV,,,,,,
13089,645,04-Sep-17,@wsvn weather #dam pic.twitter.com/Cq1UCS82U3,,,,,,
59727,646,06-Sep-17,Couple things we know for sure: storm will likely move south 2 north so that's why so much attn here & most of state will see strong winds,,,,,,
55637,647,05-Sep-17,#Breaking New 5am track on #HurricaneIrma . We are still in the cone. @LoleskyWX says the models show the storm will turn north. @CBS12 pic.twitter.com/Jmg8AjxsQZ,,,,,,
15431,648,07-Sep-17,@WPLGLocal10 @wsvn @nbc6 @CNN @FoxNews @weatherchannel #loveSFL @CrosswaySoFla pic.twitter.com/yh2gcOgEoV,,,,,,
6384,649,10-Sep-17,"The worst winds are yet to come"" in the #FloridaKeys - #HurricaneIrma @WPTV""",1,,,,Ng,
1944,650,06-Sep-17,WEDNESDAY IRMA: What you need to know http:// on.wtsp.com/2eKhPVn pic.twitter.com/sIfyIkDGDB,,,,,,
64970,651,08-Sep-17,The calm before the storm. Here's a great sunset pic from Rick Alovis in Boca Raton. #HurricaneIrma pic.twitter.com/UuiWRr9yAx,,,,,,
29933,652,09-Sep-17,@wsvn #hurricaneirma2017 #MiamiBeach pic.twitter.com/n72ZdQXbpR,,,,,,
57073,653,08-Sep-17,So.... Your evacuating right?,,,,,,
57375,654,15-Sep-17,@wfla @fox13news @10newswtsp @bn9 @tb_times additionally stating individuals contacting for outages are the first to report these outages,,,,,,
59734,655,05-Sep-17,#BREAKING Hurricane Irma strengthens with winds now at 180 mph. @LoleskyWX about to answer your questions on @CBS12 Facebook page #Irma2017 pic.twitter.com/FiKatafYZN,,,,,,
45943,656,08-Sep-17,@wsvn Miami-Dade @MayorGimenez has announced that an additional 13 shelters in Dade have opened to the public! http:// wsvn.com/news/local/lis t-of-hurricane-shelters-in-south-florida/ �??,,,,,,
838,657,22-Sep-17,How to get in touch with Puerto Rico http:// on.wtsp.com/2xznrc1 pic.twitter.com/MWpFAWoNhL,,,,,,
40521,658,11-Sep-17,No power here in Tamarac,,,,,,
4793,659,11-Sep-17,". @OUCreliableone : #UPDATE : 142,000 customers without power...about 60% of customers #HurricaneIrma @news6wkmg #News6",,,,,,
18240,660,12-Sep-17,"I got power, but no #internet",,,,,,
18897,661,04-Sep-17,RT @10NewsWTSP : Gov. Rick Scott urges Floridians to plan for Hurricane Irma http:// on.wtsp.com/2gzuMyc pic.twitter.com/i8XnicOh3G,,,,,,
12175,662,11-Sep-17,Daylight in #Sarasota pic.twitter.com/xlx0O1qlAK,,,,,,
42944,663,13-Sep-17,"95 south is empty, very easy ride. But extremely hard to find an open gas station, most are closed without power",1,,,,Ng,
57962,664,01-Sep-17,Retweeted 10News WTSP ( @10NewsWTSP ): The story behind this heartwarming Hurricane Harvey photo... http:// fb.me/AZhAKYnE,,,,,,
37104,665,08-Sep-17,Palm Beach Central will now serve a second special needs shelter @CBS12,,,,,,
61218,666,01-Sep-17,Hurricane Hermine One Year Later: The meteorology behind the storm http://www. wctv.tv/content/news/H urricane-Hermine-One-Year-Later-The-meteorology-behind-the-storm-442508873.html �??,,,,,,
63816,667,10-Sep-17,"10 A.M. update: Irma's winds still 130 mph, moving NNW at 8 mph over Florida Keys http:// bit.ly/2wSExPt pic.twitter.com/C6d8xDIaOQ",,,,,,
16407,668,10-Sep-17,. @WPTV where can I find you on the radio if I lose power?,,,,,,
26235,669,09-Sep-17,"School Closure Update - All Hernando County Schools will remain closed Tuesday, Sept. 12. @mareevs @abcactionnews @10NewsWTSP @BN9 @WFLA",,,,,,
44425,670,13-Sep-17,"Hollywood Police Chief Tom Sanchez says 8 people now dead after powerless, heated nursing home @CBS12 pic.twitter.com/8qpSAizRFx",,,,,,
17686,671,12-Sep-17,@FOX13News :we need our lights back please help us,,,,,,
10340,672,09-Sep-17,Pinellas county under evacuation for level A and B. Drawbridges will be locked down. #HurricaneIrma media briefing at 11am #irma @10NewsWTSP pic.twitter.com/iIdNgSTrZr,,,,,,
43336,673,09-Sep-17,@CBSMiami @LissetteCBS4 @CraigSetzer Coconut Grove Marina @wsvn . Water level rising @MiamiHerald @WSVN_Steph pic.twitter.com/DkrcghOqxu,,,,,,
15072,674,11-Sep-17,@news6wkmg Wakefield community is without powerCan yall broadcast city news updates on radio?NoWifi availablePlease help get info residents,,,,,,
12620,675,08-Sep-17,Hurricane shelters: Important things you need to remember. http:// bit.ly/2wMVxIs pic.twitter.com/ohiw8bXBMz,1,,,,Nt,
25058,676,07-Sep-17,This means no class @UF tomorrow. @WUFTNews https:// twitter.com/alachuaschools /status/905952292108689411 �??,,,,,,
66101,677,09-Sep-17,If you didn't evacuate the Florida Keys. Key West has opened a refuge of last resort. https:// twitter.com/KWPOLICE/statu s/906498400350326784 �??,,,,,,
35897,678,09-Sep-17,FYI: there is still fuel available at Thorntons on 301 in Riverview. @10NewsWTSP #Irmapreps pic.twitter.com/j9I1BBfFa0 �?? bei 301S under I-75 overpass,,,,,,
50443,679,10-Sep-17,"#HurricaneIrma makes 9am landfall in Lower Keys. Cat 4, Ft. Myers, Tampa next.. @WPTV pic.twitter.com/2fB3arCUJK",,,,,,
44180,680,07-Sep-17,"A history lesson: Ranking the deadliest, most powerful, expensive hurricanes http:// dlvr.it/PlWthl pic.twitter.com/n1722oUyj2",,,,,,
61411,681,14-Sep-17,@FLGovScott @SenRubioPress has anyone come to evaluate the devestation in Alachua&Marion Cnty Severe flooding. @WCJB20,,,,,,
24683,682,28-Sep-17,#Miami Dade Co. post-Irma post mortem: Mayor began- proud of response Commish followed - with flood of issues #LessonsLearned @WPLGLocal10 pic.twitter.com/qwHJP7PyqN,,,,,,
9847,683,10-Sep-17,Been shifting between @WPBF25News and @WPTV And I have to say WPTV is killin' it..No BS...Covering IRMA. WPBF way too much self promotion!,,,,,,
35163,684,06-Sep-17,"Just because you're in an area around a bay doesn't make you fit to call yourself a Bay Area. Don't scare me like that, @FOX13News pic.twitter.com/QwbOJk05DV",,,,,,
49578,685,09-Sep-17,"Stu, prayers needed for west coast of Florida. U have a strong Stugotz Army there. Don't forget us.",,,,,,
7659,686,11-Sep-17,@FOX13News there's been a gas line leak across the street since 1 am. Pasco FD is working on it! What a nerve wracking night. pic.twitter.com/flIHyQwJa6,,,,,,
32119,687,11-Sep-17,@fox13news what about hurricane Jose?,,,,,,
38197,688,05-Sep-17,State offices will close Friday to prepare. pic.twitter.com/8HWfRmxDLu,,,,,,
2784,689,08-Sep-17,11am Hurricane Irma advisory from @CBS12 https:// twitter.com/CBS12/status/9 06171860559257600 �??,,,,,,
9637,690,18-Sep-17,Good for the mayor! There were plenty of schools that could have been used in Venice!,,,,,,
31404,691,05-Sep-17,My goodness I have never ever seen a hurricanes with 175 mph winds that is unbelievable scary I hope the winds go down before coming to FL!!,,,,,,
30492,692,10-Sep-17,Alert: A Tornado Warning has been issued for Palm Beach County. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/OeYoOaiHRV,,,,,,
5265,693,09-Sep-17,Cherrypicker after cherrypicker heading south on Turnpike. Preparing to fix whatever Irma damages. @WPTV pic.twitter.com/NHfeb91E61,,,,,,
40291,694,12-Sep-17,Sure wish we could get them in Brevard to work faster,,,,,,
60769,695,27-Sep-17,Florida emergency management director leaving for private sector http://www. wctv.tv/content/news/F lorida-emergency-management-director-leaving-for-private-sector-448164533.html �??,,,,,,
31,696,10-Sep-17,#IrmaFlorida LAKEWOOD PARK @WPBF25News @WPLGLocal10 @WPTV pic.twitter.com/7ncU7gCmhN,,,,,,
51407,697,10-Sep-17,Yes sure I also have this from Brickell avenue from my building pic.twitter.com/48lP1S2Ukj,,,,,,
16875,698,11-Sep-17,From channel 7 #Miami . What does looting and stealing sneakers do for hurricane recovery? #Irma . pic.twitter.com/hSOn8WxZq9,,,,,,
32445,699,10-Sep-17,@news6wkmg r u interrupting the football game at 1,,,,,,
62832,700,08-Sep-17,Miami International Airport closed Rental Car Center about two hours ago > @WillManso reports http:// bit.ly/2jcdiMT?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/hI7UtpoBTH,,,,,,
9711,701,10-Sep-17,"During a 2007 tour of @10NewsWTSP in #TampaBay , I saw their room with hurricane survival suits. Prepared! #Irma pic.twitter.com/TkPjxWvXJ6",,,,,,
60931,702,19-Sep-17,"#HurricaneMaria swept over Dominica with catastrophic winds overnight, starting a charge into the eastern Caribbean: http:// bit.ly/2f80qCr pic.twitter.com/zqbcFVUofE",,,,,,
33280,703,07-Sep-17,"@SarasotaSheriff , @SRQCountyGov filling sandbags at Twin Lakes off Clark Rd. BYOBag! @SNNTV @mysuncoast @HeraldTribune @kaitlynrae_srq pic.twitter.com/EwT0LVbaFk",,,,,,
15031,704,10-Sep-17,#BREAKING : Kudos to @coralspringspd @coralspringsfd for delivering a baby girl safely at home during #HurricaneIrma @cbs4 @nbc6 @wsvn pic.twitter.com/Uc0DVhgE8n,,,,,,
20576,705,08-Sep-17,All of the employees at the Mobil gas station in Fort Pierce have left. The owner is alone but still serving the community. @CBS12 pic.twitter.com/Eth2fijMou,,,,,,
1464,706,12-Sep-17,Live blog: Recovery after Hurricane Irma in Florida http:// on.wtsp.com/2ffIoi0 pic.twitter.com/bRtfCWgRp3,,,,,,
39701,707,06-Sep-17,South FL construction cranes can withstand 145mph winds. But Hurricane Irma packs a 185mph punch. @WPTV http:// bit.ly/2gHGCGf pic.twitter.com/fLiMyhDVzv,,,,,,
40013,708,10-Sep-17,"Surprisingly, still got it on Wacahoota Road in Micanopy but will probably lose soon",1,,,,Ng,
6572,709,10-Sep-17,GET IN A SAFE SPACE if you're in Atlantis!! @WPTV #amcrew #HurrcaneIrma @WxLadyFelicia pic.twitter.com/GzbY0O02da,,,,,,
19955,710,10-Sep-17,#breaking Bryant Park has flooded from storm surge in Lake Worth. @CBS12 pic.twitter.com/8NnHp9hKYS,,,,,,
12473,711,08-Sep-17,Last flight out of MIA takes off; airports close in South Florida. http:// bit.ly/2jd4Hcv pic.twitter.com/bKBHWI3hb3,,,,,,
909,712,20-Sep-17,Loved ones try to reach relatives on Puerto Rico after hurricane http:// on.wtsp.com/2xx1Kck pic.twitter.com/coZSvl0Pre,,,,,,
60594,713,10-Sep-17,At midnight radio stations WLQH (Chiefland: 93.3 FM and 940 AM) and WZCC (Cross City: 1240 AM) will be simulcasting our Irma coverage,,,,,,
3808,714,08-Sep-17,"Some gas stations closing. This one in Boynton Bch got gas at 3pm, ran out in an hour. #HurricaneIrma @WPTV pic.twitter.com/Z2DInfQnCy",,,,,,
13770,715,10-Sep-17,@wsvn @WPLGLocal10 @CBSMiami @nbc6 The view from the 12th floor #HurrcaneIrma pic.twitter.com/lFAMmChF97 �?? bei Icon Brickell,,,,,,
48474,716,11-Sep-17,Newly planted trees down through #LakeNona @WFTV @LakeNonaInsider #Irma pic.twitter.com/5FuTLKJK3H,,,,,,
7722,717,10-Sep-17,"I've seen video of black, white, and brown looters.",,,,,,
19044,718,12-Sep-17,"My name is Debra Wilson.Residing outside of the city limits and without transportation, many of us cannot access the comfort stations",,,,,,
64719,719,13-Sep-17,3 dead from apparent carbon monoxide poisoning http:// bit.ly/2wZqh7E pic.twitter.com/JLV9or5Eqo,,,,,,
3570,720,10-Sep-17,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIN8qTE0NTk3 NjU0fDFtbkdlbU9ya01xR1heHl_hsF5UXj3Bu9xTGOmCxc43H6H7Z7swvw_kmBnwWg== �??,,,,,,
35097,721,22-Sep-17,It will take some time for St Johns Marina North h to get back to normal... pic.twitter.com/93wouxIm7y,1,,,,Ng,
66168,722,08-Sep-17,HELPING HAND: Uber driver goes from West Kendall to Key West to help woman evacuate http:// wsvn.com/news/local/ube r-driver-goes-from-west-kendall-to-key-west-to-help-woman-evacuate/ �?? pic.twitter.com/RvYQCQWVnO,,,,,,
324,723,05-Sep-17,Phil these are questions from last year (Hurricane Matthew; look at time stamp) #AskPhil,,,,,,
35667,724,05-Sep-17,Working @The Hosiptal During a Storm =Over Time,,,,,,
32699,725,08-Sep-17,This is Jeff. He says he doesn't live far from #NorthMiami Home Depot (now closed) & is offering help to people who need sandbags @wsvn pic.twitter.com/2Si15KAgJK,,,,,,
13840,726,06-Sep-17,@NFL @10NewsWTSP @TBBuccaneers so if #HurricaneIrma stays away from Tampa can the #bucs game be played Monday in Tampa ?,,,,,,
60834,727,23-Sep-17,Counties scrambling after storm clean-up crews head south. http://www. wctv.tv/content/news/C ounties-scrambling-after-storm-clean-up-crews-head-south-447187053.html �??,,,,,,
63579,728,16-Sep-17,"After Irma, shuttered schools add more stress for families http:// bit.ly/2yg1zjM pic.twitter.com/kaEyBiI9XQ",,,,,,
18380,729,09-Sep-17,I can kee three in crates (if supplied) safely in my home until the weather passes and then turn them over,,,,,,
8920,730,10-Sep-17,Big tree down wind barely a 1 #HurrcaneIrma #palmsprings @WPTV @CBS12 @pbpost pic.twitter.com/okHPR9Htxg,,,,,,
51338,731,09-Sep-17,Or take them in and head to the shelter! That's the best.,1,,,,Ps,
57201,732,12-Sep-17,Don't forget the airlines. pic.twitter.com/RTHt9umDu3,,,,,,
32425,733,09-Sep-17,Best thing to happen to a #hurricane forecast: #TalkToTom on @news6wkmg Great idea: call in & ask @tomsorrells all about #irma . So cool.,1,,,,Ps,
11789,734,15-Sep-17,CBS12Convo: What are you looking forward to the most once the effects of Irma are gone? http:// bit.ly/2fmYJ4r,,,,,,
16439,735,10-Sep-17,"Still have electricity in the hotel, but it's flickering. The view in Tampa near Brandon: @10NewsWTSP pic.twitter.com/ewEjFrjMxJ",,,,,,
31959,736,10-Sep-17,@WPTV pic.twitter.com/2Sr2nOik6C,,,,,,
2923,737,06-Sep-17,"Irma's exact path to south Florida are still in question, but chances for an impact go up. #Irma @wsvn pic.twitter.com/i90szwvMTx",,,,,,
19702,738,09-Sep-17,@wsvn in Hialeah! #hurricaneIRMA pic.twitter.com/FU8hKExcof,,,,,,
52397,739,10-Sep-17,". @WPLGLocal10 Surveying damage in FL City. So far, we haven't seen any MAJOR structural damage to homes.",,,,,,
20877,740,09-Sep-17,@cbs12 back at it again with their great production value... Y'all must be so proud.,,,,,,
55015,741,05-Sep-17,RT @WPTV : #BREAKING : Tropical Storm Jose forms in the Atlantic http:// bit.ly/2eBQIb8 pic.twitter.com/rHaEDcyfrV,,,,,,
34140,742,10-Sep-17,@WPLGLocal10 Across the street from the BB&T! pic.twitter.com/9KauM8pO8w,,,,,,
65500,743,26-Sep-17,Mark Cuban loans Mavericks team plane to deliver supplies to Puerto Rico http:// wsvn.com/sports/mark-cu ban-loans-mavericks-team-plane-to-deliver-supplies-to-puerto-rico/ �?? pic.twitter.com/28pqOK5J85,,,,,,
44461,744,11-Sep-17,Looks like boats in the bay andbat the docks held up well. #HurricaneIrma was Cat2 when it came through Sarasota. @CBS12 pic.twitter.com/ty4csAcLGx,1,,,,Ps,
12380,745,09-Sep-17,Alert: A Tornado Warning has been issued for Palm Beach County. Live stream on @CBS12 here http:// cbs12.com/live https:// twitter.com/CBS12/status/9 06652315482034181 �??,,,,,,
45089,746,10-Sep-17,That sport clothing and shoes were needed for survival. Maybe it was in lay-away and they wanted to save it from the floods.,,,,,,
43443,747,10-Sep-17,"#Irma threatens @cbpier tonight, @news6wkmg viewer Girard Middleton says looks like a few more feet before surge hits deck #HurricaneIrma pic.twitter.com/pLXD4BwScd",,,,,,
40734,748,06-Sep-17,"What you need to know, where to go ... @WUFTNews #HurricaneIrma #Irma2017 https:// twitter.com/WUFTNews/statu s/905523737633710080 �??",,,,,,
14205,749,10-Sep-17,The wind ignores the Stop sign!!,,,,,,
30440,750,12-Sep-17,We are bright-eyed & bushy tailed this morning after some much needed rest following #Irma . We are LIVE on @mysuncoast for another 30 mins. pic.twitter.com/EBzbDaFSSa,,,,,,
55794,751,10-Sep-17,"Retweeted FOX 13 Tampa Bay ( @FOX13News ): SINGLE FILE, EVERYONE! Flamingos being ushered to safety at... http:// fb.me/2gizy67G5",,,,,,
11898,752,13-Sep-17,FEMA announces disaster funds for Florida counties. http:// bit.ly/2eYbjKA pic.twitter.com/xr9fAP9IS0,,,,,,
56160,753,07-Sep-17,"RT @10NewsWTSP Comcast to open more than 137,000 free wi-fi hotspots across Florida https:// tampanews.co/comcast-to-ope n-more-than-137000-free-wi-fi-hotspots-across-florida/ �?? #Pet pic.twitter.com/NbTuspjSsm",,,,,,
15319,754,10-Sep-17,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bINfYDc0MDE3 NzJ8MW1uR2VtT3JrTXFHWHjbLqAsobctf-vU3egq7QE3fNpNKDH6FddEfTb4ODRH �??,,,,,,
6915,755,06-Sep-17,Things are pretty calm here at the @FL511_Turnpike West Palm Beach Service Plaza. Folks filling up ahead of #HurricaneIrma @WPTV pic.twitter.com/3rDHHH4Hln,1,,,,Ps,
